utrnno,acct1,acct2,acct_balance,acq_instit_code,amount,capt_date,currency,des_instit_code,ext_resp_code,fee_amount,fraud_flags,hpan,is_alerted,iss_instit_code,merchant_type,pid,pos_data_code,prc_code,ref_num,resp_code,resp_code_desc,stan,sysdate,terminal_address,terminal_id,trans_type,ttime,udate,cif_id,trans_type_desc,cvt_amount,ket_transfer,posconditionmode,sysday,syshour,syssec,trxcode
61859,8787871,7878781,,128,10000000,0729,360,451,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 19:43:47.264,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,19,47,401239
61858,878787,787878,,128,10000000,0729,360,451,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 19:42:09.892,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,19,9,401239
61857,878787,787878,,128,10000000,0729,360,451,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 19:40:48.564,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,19,48,401239
61856,878787,787878,,128,10000000,0729,360,451,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 19:35:42.023,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,19,42,401239
61855,878787,787878,,128,10000000,0729,360,451,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 19:34:33.015,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,19,33,401239
61854,878787,787878,,128,10000000,0729,360,451,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 19:30:26.806,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,19,26,401239
61853,253211131327654,3312312312313774,,451,10000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:50:39.853,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,15,39,401239
61852,153211131327654,3312312312313774,,451,30000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:50:27.523,,,106,0729,0727114252,1231231231,BIFAST Transfer,"300.000,00",,51,3,15,27,401239
61851,153211131327654,3312312312313774,,451,10000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:50:22.716,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,15,22,401239
61850,453211131327654,2312312312313774,,451,30000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:49:38.347,,,106,0729,0727114252,1231231231,BIFAST Transfer,"300.000,00",,51,3,15,38,401239
61849,453211131327653,2312312312313774,,451,30000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:49:29.567,,,106,0729,0727114252,1231231231,BIFAST Transfer,"300.000,00",,51,3,15,29,401239
61848,453211131327653,2312312312313774,,451,10000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:49:25.398,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,15,25,401239
61847,453211131327753,2312312312313744,,451,10000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:49:01.088,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,15,1,401239
61846,453211131327751,2312312312313744,,451,20000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:48:56.953,,,106,0729,0727114252,1231231231,BIFAST Transfer,"200.000,00",,51,3,15,56,401239
61845,453211131327751,2312312312313744,,451,10000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:48:53.186,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,15,53,401239
61844,453211131327750,2312312312313749,,451,10000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:47:30.285,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,15,30,401239
61843,453211131327749,2312312312313749,,451,10000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:47:19.233,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,15,19,401239
61842,453211131327749,2312312312313749,,451,20000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:47:10.366,,,106,0729,0727114252,1231231231,BIFAST Transfer,"200.000,00",,51,3,15,10,401239
61841,453211131327789,2312312312313789,,451,20000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:45:58.736,,,106,0729,0727114252,1231231231,BIFAST Transfer,"200.000,00",,51,3,15,58,401239
61840,453211131327788,2312312312313788,,451,20000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:45:53.639,,,106,0729,0727114252,1231231231,BIFAST Transfer,"200.000,00",,51,3,15,53,401239
61839,453211131327788,2312312312313788,,451,10000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:45:48.688,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,15,48,401239
61838,453211131327777,2312312312313777,,451,20000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:39:47.016,,,106,0729,0727114252,1231231231,BIFAST Transfer,"200.000,00",,51,3,15,47,401239
61837,453211131327777,2312312312313777,,451,10000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:39:43.661,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,15,43,401239
61836,453211131321112,23123123123133,,451,10000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:38:44.573,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,15,44,401239
61835,45321113132111,23123123123133,,451,30000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:38:33.678,,,106,0729,0727114252,1231231231,BIFAST Transfer,"300.000,00",,51,3,15,33,401239
61834,45321113132111,23123123123133,,451,20000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:38:28.073,,,106,0729,0727114252,1231231231,BIFAST Transfer,"200.000,00",,51,3,15,28,401239
61833,453211131321,231231231231241,,451,10000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:38:07.204,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,15,7,401239
61832,453211131321,231231231231241,,451,10000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:37:30.615,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,15,30,401239
61831,45321113131,231231231231241,,451,10000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:37:25.861,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,15,25,401239
61830,45321113131,23123123123124,,451,10000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:36:54.855,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,15,54,401239
61829,4532111313,23123123123124,,451,10000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:35:50.519,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,15,50,401239
61828,4532111313,23123123123124,,451,10000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:35:28.311,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,15,28,401239
61827,4532111313,23123123123124,,451,10000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:32:28.103,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,15,28,401239
61826,4532111313,23123123123124,,451,10000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:30:23.882,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,15,23,401239
61825,453211131,23123123123123,,451,10000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:29:05.690,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,15,5,401239
61824,453211131,23123123123123,,451,5000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:28:59.995,,,106,0729,0727114252,1231231231,BIFAST Transfer,"50.000,00",,51,3,15,59,401239
61823,45321112,2312312312312,,451,5000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:28:02.172,,,106,0729,0727114252,1231231231,BIFAST Transfer,"50.000,00",,51,3,15,2,401239
61822,45321112,2312312312312,,451,10000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:27:57.092,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,15,57,401239
61821,45321111,2312312312311,,451,10000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:27:10.949,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,15,10,401239
61820,4532111,2312312312311,,451,10000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:26:53.658,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,15,53,401239
61819,4532111,2312312312311,,451,5000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:26:48.144,,,106,0729,0727114252,1231231231,BIFAST Transfer,"50.000,00",,51,3,15,48,401239
61818,453211,231231231231,,451,5000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:26:14.608,,,106,0729,0727114252,1231231231,BIFAST Transfer,"50.000,00",,51,3,15,14,401239
61817,5485118621,5485118612,,128,20000000,0729,360,128,00,,0,60349495,N,008,4721,3,,,12344321,-1,Success,123456,2023-08-16 15:15:40.137,,,106,0729,0727114252,1231231231,BIFAST Transfer,"200.000,00",,51,3,15,40,401240
61816,5485118621,5485118612,,128,20000000,0729,360,128,00,,0,60349495,N,008,4721,3,,,12344321,-1,Success,123456,2023-08-16 15:15:24.226,,,106,0729,0727114252,1231231231,BIFAST Transfer,"200.000,00",,51,3,15,24,401240
61815,5485118621,5485118612,,128,20000000,0729,360,128,00,,0,60349495,N,008,4721,3,,,12344321,-1,Success,123456,2023-08-16 15:14:04.313,,,106,0729,0727114252,1231231231,BIFAST Transfer,"200.000,00",,51,3,15,4,401240
61814,5485118621,5485118612,,128,20000000,0729,360,128,00,,0,60349495,N,008,4721,3,,,12344321,-1,Success,123456,2023-08-16 15:13:46.020,,,106,0729,0727114252,1231231231,BIFAST Transfer,"200.000,00",,51,3,15,46,401240
61813,5485118621,5485118612,,128,20000000,0729,360,128,00,,0,60349495,N,008,4721,3,,,12344321,-1,Success,123456,2023-08-16 15:13:40.259,,,106,0729,0727114252,1231231231,BIFAST Transfer,"200.000,00",,51,3,15,40,401240
61812,5485118621,5485118612,,128,20000000,0729,360,128,00,,0,60349495,N,008,4721,3,,,12344321,-1,Success,123456,2023-08-16 15:13:29.413,,,106,0729,0727114252,1231231231,BIFAST Transfer,"200.000,00",,51,3,15,29,401240
61811,5485118611,5485118612,,128,20000000,0729,360,128,00,,0,60349495,N,008,4721,3,,,12344321,-1,Success,123456,2023-08-16 15:12:22.619,,,106,0729,0727114252,1231231231,BIFAST Transfer,"200.000,00",,51,3,15,22,401240
61810,5485118611,5485118612,,128,20000000,0729,360,128,00,,0,60349495,N,008,4721,3,,,12344321,-1,Success,123456,2023-08-16 15:12:15.402,,,106,0729,0727114252,1231231231,BIFAST Transfer,"200.000,00",,51,3,15,15,401240
61809,5485118611,5485118612,,128,20000000,0729,360,128,00,,0,60349495,N,008,4721,3,,,12344321,-1,Success,123456,2023-08-16 15:12:06.097,,,106,0729,0727114252,1231231231,BIFAST Transfer,"200.000,00",,51,3,15,6,401240
61808,453211,231231231231,,451,5000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:12:01.714,,,106,0729,0727114252,1231231231,BIFAST Transfer,"50.000,00",,51,3,15,1,401239
61807,45321,231231231231,,451,5000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:11:37.022,,,106,0729,0727114252,1231231231,BIFAST Transfer,"50.000,00",,51,3,15,37,401239
61806,4532,231231231231,,451,5000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:11:20.420,,,106,0729,0727114252,1231231231,BIFAST Transfer,"50.000,00",,51,3,15,20,401239
61805,4532,23123123123,,451,5000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:10:52.798,,,106,0729,0727114252,1231231231,BIFAST Transfer,"50.000,00",,51,3,15,52,401239
61804,453,23123123123,,451,5000000,0729,360,128,00,,0,60349495,N,451,6846,3,,,12344321,-1,Success,123456,2023-08-16 15:09:59.573,,,106,0729,0727114252,1231231231,BIFAST Transfer,"50.000,00",,51,3,15,59,401239
61803,453,23123123123,,451,5000000,0729,360,128,55,,0,60349495,N,451,4722,3,,,12344321,199,General Error,123456,2023-08-16 15:09:45.642,,,106,0729,0727114252,1231231231,BIFAST Transfer,"50.000,00",,51,3,15,45,401239
61802,5485118603,5485118601,,129,20000000,0729,360,128,00,,0,60349495,N,008,4721,3,,,12344321,-1,Success,123456,2023-08-16 14:35:23.599,,,106,0729,0727114252,1231231231,BIFAST Transfer,"200.000,00",,51,3,14,23,401234
61801,5485118602,5485118601,,129,20000000,0729,360,128,00,,0,60349495,N,008,4721,3,,,12344321,-1,Success,123456,2023-08-16 14:34:31.879,,,106,0729,0727114252,1231231231,BIFAST Transfer,"200.000,00",,51,3,14,31,401234
61800,5485118602,5485118601,,129,20000000,0729,360,128,00,,0,60349495,N,008,4721,3,,,12344321,-1,Success,123456,2023-08-16 14:34:21.727,,,106,0729,0727114252,1231231231,BIFAST Transfer,"200.000,00",,51,3,14,21,401234
61799,5485118600,5485118601,,129,20000000,0729,360,128,00,,0,60349495,N,008,4721,3,,,12344321,-1,Success,123456,2023-08-16 14:34:05.576,,,106,0729,0727114252,1231231231,BIFAST Transfer,"200.000,00",,51,3,14,5,401234
61798,5485118643,5485118642,,129,20000000,0729,360,128,00,,0,60349495,N,008,4721,3,,,12344321,-1,Success,123456,2023-08-16 14:07:34.203,,,106,0729,0727114252,1231231231,BIFAST Transfer,"200.000,00",,51,3,14,34,401234
61797,5485118643,5485118642,,129,10000000,0729,360,128,00,,0,60349495,N,008,4721,3,,,12344321,-1,Success,123456,2023-08-16 14:07:26.107,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,14,26,401234
61796,5485118643,5485118642,,129,10000000,0729,360,128,00,,0,60349495,N,008,4721,3,,,12344321,-1,Success,123456,2023-08-16 13:57:58.744,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,13,58,401234
61795,5485118643,5485118642,,129,10000000,0729,360,128,00,,0,60349495,N,008,4721,3,,,12344321,-1,Success,123456,2023-08-16 13:57:36.506,,,106,0729,0727114252,1231231231,BIFAST Transfer,"100.000,00",,51,3,13,36,401234
61794,5485118642,5485118641,,129,126000000,0729,360,128,00,,0,60349495,N,008,4721,3,,,12344321,-1,Success,123456,2023-08-16 13:56:40.443,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,51,3,13,40,401234
61793,5485118642,5485118641,,129,126000000,0729,360,128,00,,0,60349495,N,008,4721,3,,,12344321,-1,Success,123456,2023-08-16 13:56:13.219,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,51,3,13,13,401234
61792,5485118641,5485118641,,129,126000000,0729,360,128,00,,0,60349495,N,008,4721,3,,,12344321,-1,Success,123456,2023-08-16 13:55:47.345,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,51,3,13,47,401234
61791,5485118641,5485118641,,129,126000000,0729,360,128,00,,0,60349495,N,008,4721,3,,,12344321,-1,Success,123456,2023-08-16 13:55:28.622,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,51,3,13,28,401234
61790,5485118641,5485118641,,129,126000000,0729,360,128,55,,0,60349495,N,008,4722,3,,,12344321,199,General Error,123456,2023-08-16 13:55:13.120,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,51,3,13,13,401234
61789,5485118641,5485118641,,129,126000000,0729,360,128,55,,0,60349495,N,008,4722,3,,,12344321,199,General Error,123456,2023-08-16 13:47:16.850,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,51,3,13,16,401234
61788,5485118641,5485118641,,129,126000000,0729,360,128,00,,0,60349495,N,008,4721,3,,,12344321,-1,Success,123456,2023-08-16 13:46:13.951,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,51,3,13,13,401234
61787,5485118641,5485118641,,129,126000000,0729,360,128,55,,0,60349495,N,008,4722,3,,,12344321,199,General Error,123456,2023-08-16 13:45:08.054,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,51,3,13,8,401234
61786,5485118641,5485118641,,129,126000000,0729,360,128,55,,0,60349495,N,008,4722,3,,,12344321,199,General Error,123456,2023-08-16 13:42:03.872,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,51,3,13,3,401234
61785,5485118649,5485118648,,129,126000000,0729,360,128,55,,0,60349495,N,008,4722,3,,,12344321,199,General Error,123456,2023-08-16 13:41:33.232,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,51,3,13,33,401234
61784,5485118648,5485118649,,129,126000000,0729,360,128,55,,0,60349495,N,008,6846,3,,,12344321,199,General Error,123456,2023-08-16 13:39:21.177,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,3,13,21,401234
61783,5485118648,5485118649,,129,126000000,0729,360,128,00,,0,60349495,N,008,6846,3,,,12344321,-1,Success,123456,2023-08-16 13:39:10.147,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,51,3,13,10,401234
61782,5485118648,5485118649,,129,126000000,0729,360,128,55,,0,60349495,N,008,6846,3,,,12344321,199,General Error,123456,2023-08-16 13:38:31.449,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,3,13,31,401234
61781,5485118648,5485118649,,129,126000000,0729,360,128,00,,0,60349495,N,008,6846,3,,,12344321,-1,Success,123456,2023-08-16 13:38:29.744,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,3,13,29,401234
61780,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,6846,3,,,12344321,-1,Success,123456,2023-08-16 13:36:14.001,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,3,13,14,401234
61779,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,6846,3,,,12344321,-1,Success,123456,2023-08-16 13:35:49.569,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,3,13,49,401234
61778,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,6846,3,,,12344321,-1,Success,123456,2023-08-16 13:35:24.711,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,3,13,24,401234
61777,11,777342123,,451,5000000,0729,360,128,00,,0,60349495,N,451,4722,3,,,12344321,-1,Success,123456,2023-08-16 13:27:35.437,,,106,0729,0727114252,1231231231,BIFAST Transfer,"50.000,00",,51,3,13,35,401239
61776,11,777342123,,451,5000000,0729,360,128,00,,0,60349495,N,451,4722,3,,,12344321,-1,Success,123456,2023-08-16 13:27:28.895,,,106,0729,0727114252,1231231231,BIFAST Transfer,"50.000,00",,51,3,13,28,401239
61775,10,777342123,,451,5000000,0729,360,128,00,,0,60349495,N,451,4722,3,,,12344321,-1,Success,123456,2023-08-16 13:24:42.268,,,106,0729,0727114252,1231231231,BIFAST Transfer,"50.000,00",,51,3,13,42,401239
61774,9,777342123,,451,5000000,0729,360,128,00,,0,60349495,N,451,4722,3,,,12344321,-1,Success,123456,2023-08-16 13:21:18.924,,,106,0729,0727114252,1231231231,BIFAST Transfer,"50.000,00",,51,3,13,18,401239
61773,9,777342123,,451,5000000,0729,360,128,00,,0,60349495,N,451,4722,3,,,12344321,-1,Success,123456,2023-08-16 13:19:52.754,,,106,0729,0727114252,1231231231,BIFAST Transfer,"50.000,00",,51,3,13,52,401239
61772,9,777342123,,451,5000000,0729,360,128,00,,0,60349495,N,451,4722,3,,,12344321,-1,Success,123456,2023-08-16 13:18:59.456,,,106,0729,0727114252,1231231231,BIFAST Transfer,"50.000,00",,51,3,13,59,401239
61771,9,777342123,,451,5000000,0729,360,128,00,,0,60349495,N,451,4722,3,,,12344321,-1,Success,123456,2023-08-16 13:18:34.555,,,106,0729,0727114252,1231231231,BIFAST Transfer,"50.000,00",,51,3,13,34,401239
61770,9,129034322112,,451,7000000,0729,360,128,00,,0,60349495,N,451,4722,3,,,12344321,-1,Success,123456,2023-08-16 12:41:34.178,,,106,0729,0727114252,1231231231,BIFAST Transfer,"70.000,00",,51,3,12,34,401239
61769,9,129034322112,,451,7000000,0729,360,128,00,,0,60349495,N,451,4722,3,,,12344321,-1,Success,123456,2023-08-16 12:40:54.296,,,106,0729,0727114252,1231231231,BIFAST Transfer,"70.000,00",,51,3,12,54,401239
61768,9,129034322112,,451,7000000,0729,360,128,00,,0,60349495,N,451,4722,3,,,12344321,-1,Success,123456,2023-08-16 12:38:02.641,,,106,0729,0727114252,1231231231,BIFAST Transfer,"70.000,00",,51,3,12,2,401239
61767,9,129034322112,,451,7000000,0729,360,128,00,,0,60349495,N,451,4722,3,,,12344321,-1,Success,123456,2023-08-16 12:37:50.324,,,106,0729,0727114252,1231231231,BIFAST Transfer,"70.000,00",,51,3,12,50,401238
61766,9,129034322112,,451,7000000,0729,360,128,00,,0,60349495,N,451,4722,3,,,12344321,-1,Success,123456,2023-08-16 12:37:13.802,,,106,0729,0727114252,1231231231,BIFAST Transfer,"70.000,00",,51,3,12,13,401238
61765,9,129034322112,,451,7000000,0729,360,128,00,,0,60349495,N,451,4722,3,,,12344321,-1,Success,123456,2023-08-16 12:34:51.762,,,106,0729,0727114252,1231231231,BIFAST Transfer,"70.000,00",,51,3,12,51,401238
61764,9,129034322112,,451,7000000,0729,360,128,00,,0,60349495,N,451,4722,3,,,12344321,-1,Success,123456,2023-08-16 12:33:14.200,,,106,0729,0727114252,1231231231,BIFAST Transfer,"70.000,00",,51,3,12,14,401238
61763,9,129034322112,,451,7000000,0729,360,128,00,,0,60349495,N,451,4722,3,,,12344321,-1,Success,123456,2023-08-16 12:32:51.874,,,106,0729,0727114252,1231231231,BIFAST Transfer,"70.000,00",,51,3,12,51,401237
